RA,Latitude,Longitude,station_long_name,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,file
GLOS,43.285,-76.961,Sodus Point Nearshore Monitoring Buoy (ESF8),moored_buoy,Y,N,X,,,,X,X,X,X,,X,,,X,,X,,,,,,,,,,,,"relative_humidity, wind_from_direction, air_temperature, air_pressure_at_mean_sea_level, wind_speed, wind_speed_of_gust, sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m), surface_downwelling_shortwave_flux_in_air, sea_water_electrical_conductivity, sea_water_turbidity,  sea_surface_wave_from_direction, sea_surface_wave_maximum_period, sea_surface_wave_significant_height, sea_surface_wave_mean_period, time, latitude, longitude, depth",GLOS.xlsx
GLOS,43.388,-78.192,Oak Orchard Nearshore Monitoring Buoy (ESF9),moored_buoy,Y,N,X,,,,X,X,X,X,,X,,,X,X,X,,,,,,,,,,,,"sea_water_temperature (1m, 2m, 3m, 4m, 5m, 6m,7m, 8m, 9m, 10m, 11m, 12m, 13m, 14m, 15m, 16m, 17m, 18m, 19m), wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, relative_humidity, surface_downwelling_shortwave_flux_in_air, sea_water_turbidity, sea_water_electrical_conductivity, sea_surface_wave_significant_period, sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_mean_period, eastward_sea_water_velocity+ northward_sea_water_velocity (1m, 2m, 3m, 4m, 5m, 6m,7m, 8m, 9m, 10m, 11m, 12m, 13m, 14m, 15m, 16m, 17m, 18m, 19m), latitude, longitude, time, depth",GLOS.xlsx
GLOS,41.5209,-81.8803,"Rocky River, OH",moored_buoy,Y,N,X,,,,X,X,X,X,,X,,,X,,X,X,,,,X,,X,,,,,"air_temperature, air_pressure_at_mean_sea_level, phycocyanin_fluorescence, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, oxidation_reduction_potential, surface_downwelling_photosynthetic_photon_flux_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_electrical_conductivity, sea_water_turbidity, battery_voltage, wind_from_direction, wind_speed_of_gust, wind_speed, sea_water_temperature (sfc, 3m, 6m, 9m, 12m, 13m), sea_surface_wave_significant_height, relative_humidity, latitude, longitude, time, depth",GLOS.xlsx
GLOS,41.6194,-81.6176,"Euclid, OH",moored_buoy,Y,N,X,,,,X,X,X,X,,X,,,X,,X,X,,,,X,,X,,,,,"air_temperature, air_pressure_at_mean_sea_level, phycocyanin_fluorescence, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_maximum_height, sea_surface_wave_from_direction, oxidation_reduction_potential, surface_downwelling_photosynthetic_photon_flux_in_sea_water, sea_water_ph_reported_on_total_scale, sea_water_electrical_conductivity, sea_water_turbidity, battery_voltage, wind_from_direction, wind_speed_of_gust, wind_speed, sea_water_temperature (sfc, 3m, 6m, 9m, 12m, 15m), sea_surface_wave_significant_height, relative_humidity, latitude, longitude, time, depth",GLOS.xlsx
GLOS,41.8925,-87.563056,Chicago Buoy,moored_buoy,Y,N,X,,,X,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_speed, wind_speed_gust, wind_from_direction, air_temperature, air_pressure_at_mean_sea_level, relative_humidity, surface_downwelling_shortwave_flux_in_air, sea_water_temperature(sfc, 1m, 3m, 5m, 7m, 9m), sea_surface_wave_from_direction, sea_surface_wave_mean_period, sea_surface_wave_significant_height, latitude, longitude,, time, depth, dew_point_temperature, battery_voltage, sea_surface_wave_period_at_variance_spectral_density_maximum",GLOS.xlsx
GLOS,42.7001,-87.63566,Salmon Unlimited WI buoy,moored_buoy,Y,N,X,,,,,X,X,X,,,,,X,X,,,,,,,,,,,,,"air_pressure_at_mean_sea_level, air_temperature, sea_surface_wave_significant_height, sea_water_temperature(1m, 4m, 7m, 10m, 13m, 16m, 19m, 22m, 25m, 28m, 31m, 34m), sea_surface_wave_from_direction, wind_from_direction, wind_speed, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_surface_wave_from_direction_at_variance_spectral_density_maximum, sea_surface_wave_maximum_height, latitude, longitude, time, depth, northward_sea_water_velocity + eastward_sea_water_velocity + upward_sea_water_velocity (3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27, 29, 31, 33, 35, 37, 39, 41m)",GLOS.xlsx
GLOS,41.55,-81.765,Cleveland Crib Bottom Sonde (45176b),fixed,Y,N,,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence,  phycocyanin_fluorescence fractional_saturation_of_oxygen_in_sea_water, mass_concentration_of_oxygen_in_sea_water, time, latitude, longitude, depth, fluorescent_dissolved_organic_matter, sea_water_turbidity",GLOS.xlsx
GLOS,44.50551,-87.455552,Algoma Panther Buoy,moored_buoy,N,Yf,X,,,,,X,X,X,,,,,X,,,X,,,,,,X,,,,,"photosynthetically_available_radiation, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, chlorophyll_fluorescence,  sea_water_temperature (sfc, 1m, 2m, 3m, 4m), sea_surface_wave_from_direction, sea_surface_wave_significant_height,  wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, latitude, longitude, time, depth",GLOS.xlsx
GLOS,42.126653,-80.14903,Beach2 Buoy,moored_buoy,Y,N,X,,,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature (1m), sea_water_specific_conductivity, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, chlorophyll_fluorescence, phycocyanin_fluorescence, latitude, longitude, time, depth, time",GLOS.xlsx
GLOS,42.126286,-80.147505,Beach2 Meteorological Tower,tower,Y,N,,,,,X,X,X,,,X,,,X,,,,,,,,,,,,,,"surface_downwelling_shortwave_flux_in_air, wind_from_direction, wind_speed, wind_speed_of_gust, air_temperature, relative_humidity, latitude, longitude, time",GLOS.xlsx
GLOS,42.144335,-80.139368,Beach6 Buoy,moored_buoy,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature (1m), sea_water_specific_conductivity, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, chlorophyll_fluorescence phycocyanin_fluorescence, sea_water_ph_reported_on_total_scale, latitude, longitude, time, depth",GLOS.xlsx
GLOS,41.496,-82.75,Sandusky Bay buoy (bgsusd2),moored_buoy,Y,N,X,,,,,X,X,X,,,,,,,X,X,,,,X,,X,,,,,"wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_specific_conductivity, sea_water_turbidity, chlorophyll_fluorescence,   sea_water_ph_reported_on_total_scale,  mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, time, latitude, longitude, depth",GLOS.xlsx
GLOS,45.69083333333333,-84.96555555555555,Bliss Beach Weather Station,tower,Y,N,,,,,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_speed, wind_speed_of_gust, wind_from_direction, air_temperature, relative_humidity,  surface_downwelling_shortwave_flux_in_air; air_pressure, latitude, longitude, time, altitude",GLOS.xlsx
GLOS,42.56,-79.43,Dunkirk Buoy (BSC1),moored_buoy,Y,Yf,X,,,,,X,X,X,,X,,,X,,,X,,,,,,,,,,,"wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, Relative_Humidity, sea_water_temperature(2m,4m,6m,8m,10m,12m,14m,16m,18m,20m,22m,24m,25m,25m), time, latitude, longitude, depth, surface_downwelling_shortwave_flux_in_air, mass_concentration_of_oxygen_in_sea_water (25m), sea_water_specific_conductivity (25m), fractional_saturation_of_oxygen_in_sea_water (25m), sea_surface_wave_significant_height, sea_surface_wave_from_direction, sea_surface_wave_period_at_variance_spectral_density_maximum",GLOS.xlsx
GLOS,43.03594,-87.895963,Discovery World Panther Buoy,moored_buoy,Y,N,X,,,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature (sfc, 0.5m, 1m, 1.5m, 2m), latitude, longitude, depth, time",GLOS.xlsx
GLOS,41.27916666666667,-84.385,DefianceWTP,fixed,Y,N,,,,,,X,,,,,,,,,X,X,,,,X,,X,X,,,,"phosphate, nitrate, ammonia,  sea_water_specific_conductivity, sea_water_pH_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, sea_water_turbidity, phycocyanin_fluorescence, time, latitude, longitude, sea_surface_temperature, air_temperature",GLOS.xlsx
GLOS,45.720839,-85.008689,Dgowak (waves) Weather Buoy,moored_buoy,N,N,X,,,,X,X,X,X,,,,,X,,X,,,,,X,,,,,,,"latitude, longitude, air_temperature, sea_water_temperature, air_pressure_at_mean_sea_level, wind_speed, wind_speed_of_gust, wind_from_direction, relative_humidity, sea_surface_wave_significant_height, sea_surface_wave_significant_period, sea_surface_wave_mean_period, sea_surface_wave_from_direction, sea_surface_wave_maximum_height, sea_surface_wave_mean_height, sea_suface_wave_maximum_period, sea_surface_wave_period_at_variance_spectral_density_maximum, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, latitude, longitude, time, depth",GLOS.xlsx
GLOS,44.5391,-88.0035,Fox River Continuous Monitoring Site,fixed,Y,N,X,,,,,X,X,X,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature (1m, 6m), sea_water_specific_conductivity (1m, 6m), sea_water_ph_reported_on_total_scale (1m, 6m), mass_concentration_of_oxygen_in_sea_water (1m,6m), fractional_saturation_of_oxygen_in_sea_water (1m, 6m), chlorophyll_fluorescence, phycocyanin_fluorescence, phosphate, air_temperature, wind_speed, wind_from_direction, wind_speed_of_gust, air_pressure_at_mean_sea_level, sea_water_turbidity (6m), latitude, longitude, time, depth",GLOS.xlsx
GLOS,44.6583,-87.8206,Green Bay LoRaWAN Platform 0,moored_buoy,Y,Yf,X,,,,,,,,,,,,,,,X,,,,,,,,,,,"battery_voltage, sea_water_temperature (1, 2, 4, 6, 8 m), mass_concentration_of_oxygen_in_sea_water, latitude, longitude, time",GLOS.xlsx
GLOS,44.65389,-87.929722,Green Bay Entrance Light Continuous Monitoring Station,fixed,Y,N,X,,,,,X,X,X,,,,,,,X,X,,,,X,,X,,,,,"depth (1m, 7.2m), sea_water_temperature (1m, 7.2m), sea_water_specific_conductivity (1m, 7.2m), fractional_saturation_of_oxygen_in_sea_water (1m, 7.2m), mass_concentration_of_oxygen_in_sea_water (1m, 7.2m), chlorophyll_fluorescence (1m, 7.2m), phycocyanin_fluorescence (1m, 7.2m), sea_water_turbidity (1m, 7.2m), air_pressure_at_mean_sea_level, air_temperature, wind_from_direction, wind_speed, longitude, latitude, depth, time, sea_water_ph_reported_on_total_scale (1m)",GLOS.xlsx
GLOS,44.52615,-87.9429,GBW000 at Mahon Creek,fixed,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature (1m), battery_voltage, latitude, longitude, time",GLOS.xlsx
GLOS,41.82,-83.36,NOAA GLERL WE2 (glerlwe2),moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence,   fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, battery_voltage, time, latitude, longitude, depth, mass_concentration_of_oxygen_in_sea_water",GLOS.xlsx
GLOS,41.83,-83.2,NOAA GLERL WE4 (glerlwe4),moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, battery_voltage, time, latitude, longitude, depth",GLOS.xlsx
GLOS,41.82,-83.36,NOAA GLERL WE8 (glerlwe8),moored_buoy,Y,Yp,X,,,,,X,X,X,,,,,,,X,X,,,,,,X,,,,,"wind_from_direction,wind_speed,wind_speed_of_gust, air_temperature, air_pressure_at_mean_sea_level, sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity,  chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water,  fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, battery_voltage, time, latitude, longitude, depth",GLOS.xlsx
GLOS,47.12014,-88.55287,GLRC Waterfront Meteorological Station,tower,Y,N,,,,X,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"wind_from_direction, wind_speed, wind_speed_gust, air_temperature, air_pressure_at_mean_sea_level, battery_voltage, dew_point_temperature, surface_downwelling_shortwave_flux_in_air, surface_downwelling_photosynthetic_photon_flux_in_air, latitude, longitude, time, depth, wind_chill_of_air_temperature, relative_humidity",GLOS.xlsx
GLOS,46.721,-87.412,"Station GRIM4 - Granite Island, MI",tower,Y,N,,,,X,,X,X,X,,,,,,,,,,,,,,,,,,,"wind_from_direction,  wind_speed, wind_speed_of_gust , air_temperature, dew_point_temperature, time, Relative_humidity, latitude, longitude, air_pressure, time",GLOS.xlsx
GLOS,43.24,-86.28,Muskegon Lake Buoy,moored_buoy,Y,N,X,,,X,X,X,X,X,,X,,,,,X,X,,,,X,,X,,,,,"air_pressure_at_mean_sea_level, sea_water_temperature (2m, 4m, 6m, 8m, 10m, 11m), wind_speed, wind_speed_gust, wind_from_direction, air_temperature, dew_point_temperature, relative_humidity, sea_water_specific_conductivity (2m, 5m, 8m, 11m), sea_water_ph_reported_on_total_scale (2m, 5m, 8m, 11m), sea_water_turbidity (2m), mass_concentration_of_oxygen_in_sea_water (2m, 5m, 8m, 11m), fractional_saturation_of_oxygen_in_sea_water (2m, 5m, 8m, 11m), downwelling_photosynthetic_photon_flux_in_sea_water (1m), mass_concentration_of_chlorophyll_in_sea_water (2m), chlorophyll_fluorescence (2m), phycocyanin_cell_concentration (2m), phycocyanin_fluorescence (2m), latitude, longitude, time",GLOS.xlsx
GLOS,41.05583333333333,-83.68805555555556,HTLP Blanchard Creek Monitoring Station,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,,,,X,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_specific_conductivity, sea_water_turbidity,  nitrate, time, latitude, longitude",GLOS.xlsx
GLOS,41.0373,-83.0766,HTLP Honey Creek,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,,X,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_specific_conductivity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, nitrate, time, latitute, longitude",GLOS.xlsx
GLOS,41.44944444444444,-83.36138888888888,HTLP Portage River,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,,X,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_specific_conductivity, sea_water_turbidity, sea_water_pH_reported_on_total_scale, nitrate,  fluorescent_dissolved_organic_matter, oxidation_reduction_potential, time, latitude, longitude",GLOS.xlsx
GLOS,41.11361111111111,-83.16833333333334,HTLP Rock Creek,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,,X,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_specific_conductivity, sea_water_turbidity, sea_water_pH_reported_on_total_scale, nitrate, time, latitude, longitude",GLOS.xlsx
GLOS,41.3078307,-83.1588088,HTLP Sandusky River,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,,,X,X,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation__of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_specific_conductivity, sea_water_turbidity, chlorophyll_fluorescence, phycocyanin_fluorescence, nitrate, time, latitude, longitude",GLOS.xlsx
GLOS,41.35638888888889,-84.05083333333333,HTLP South Turkeyfoot Creek,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,,,,X,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature (1m), sea_water_specific_conductivity, sea_water_turbidity,  nitrate, time, latitude, longitude",GLOS.xlsx
GLOS,41.504444444444445,-84.42972222222222,HTLP Tiffin River,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,,,,X,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature, sea_water_specific_conductivity, sea_water_turbidity,  nitrate, time, latitude, longitude",GLOS.xlsx
GLOS,41.361666666666665,-84.69111111111111,HTLP Unnamed Tributary to Lost Creek,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,,,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature, sea_water_specific_conductivity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, time, latitude, longitude",GLOS.xlsx
GLOS,41.2685,-84.0211,HTLP West Creek,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,,,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature, sea_water_specific_conductivity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, time, latitude, longitude",GLOS.xlsx
GLOS,41.60944444444445,-83.68416666666667,HTLP Wolf Creek,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,,,,,,"mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, sea_water_temperature, sea_water_specific_conductivity, sea_water_turbidity,  sea_water_ph_reported_on_total_scale, time, latitude, longitude",GLOS.xlsx
GLOS,41.781,-87.573,63rd St Chicago Met Station,tower,Y,N,,,,,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"air_pressure, air_temperature,  relative_humidity, surface_downwelling_shortwave_flux_in_air, wind_from_direction, wind_speed_of_gust, wind_speed, latitude, longitude, time, altitude",GLOS.xlsx
GLOS,41.777,-81.20512,Lake County East WTP Sonde,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, mass_concentration_of_oxygen_in_sea_water, sea_water_pH_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, phycocyanin_fluorescence, latitude, longitude, time, mass_concentration_of_chlrophyll_in_sea_water, phycocyanin_concentration",GLOS.xlsx
GLOS,41.6936,-81.4078,Lake Count West WTP Sonde,fixed,N,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, mass_concentration_of_oxygen_in_sea_water, sea_water_pH_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, phycocyanin_fluorescence, latitude, longitude, time",GLOS.xlsx
GLOS,41.67,-83.29,Ashtabula Water Intake (leash),fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water,fractional_saturation_of_oxygen_in_sea_water,  phycocyanin_fluorescence, time, latitude, longitude, depth",GLOS.xlsx
GLOS,41.52,-81.01,Avon Lake Pump Station (leavon),fixed,Y,N,X,,,,,,,,,,,,,,,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water,  phycocyanin_fluorescence, time, latitude, longitude, depth",GLOS.xlsx
GLOS,41.46297,-82.65015,Sandusky Water Intake,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature,sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, time, latitude, longitude, depth, sea_water_specific_conductivity",GLOS.xlsx
GLOS,41.45,-82.22,Elyria Pump Station (leelyria),fixed,Y,N,X,,,,,,,,,,,,,,X,,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence,  phycocyanin_fluorescence, time, latitude, longitude, depth",GLOS.xlsx
GLOS,41.291942,-82.143262,City of Lorain ,fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, sea_water_turbidity, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, phycocyanin_fluorescence, time, latitude, longitude, depth, fluorescent_dissolved_organic_matter",GLOS.xlsx
GLOS,41.721,-81.363,Mentor Wet Well (lementor),fixed,Y,N,X,,,,,,,,,,,,,,X,X,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity, sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water , fractional_saturation_of_oxygen_in_sea_water,  phycocyanin_fluorescence, time, latitude, longitude, depth, fluorescent_dissolved_organic_matter",GLOS.xlsx
GLOS,41.54,-82.73,Marblehead Pump Station (lemrbhd),fixed,Y,N,X,,,,,,,,,,,,,,,,,,,X,,X,,,,,"sea_water_temperature (1m), sea_water_electrical_conductivity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence,  phycocyanin_fluorescence, time, latitude, longitude, depth, oxidation_reduction_potential, mass_concentration_of_chlrophyll_in_sea_water",GLOS.xlsx
GLOS,41.51,-82.94,Ottawa County Pump Station (leoc),fixed,Y,N,X,,,,,,,,,,,,,,,X,,,,X,,X,,,,,"sea_water_temperature (1m), sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water,  phycocyanin_fluorescence, time, latitude, longitude, depth, mass_concentration_of_chlrophyll_in_sea_water, phycocyanin_concentration, sea_water_specific_conductivity",GLOS.xlsx
GLOS,41.67,-83.29,City of Oregon OH Pump Station (leorgn),fixed,Y,N,X,,,,,,,,,,,,,,X,,,,,X,,X,,,,,"sea_water_temperature (1m), sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence, sea_water_turbidity, phycocyanin_fluorescence, time, latitude, longitude, depth, fluorescent_dissolved_organic_matter, oxidation_reduction_potential, sea_water_specific_conductivity",GLOS.xlsx
GLOS,46.888241,-91.047997,Mikwakwe Bay Buoy,moored_buoy,Y,Yf,X,,,,,,,,,,,,,,,,,,,,,X,,,,,"chlorophyll_fluorescence, sea_water_temperature(1m,2m,3m,4m,5m,6m,7m,8m), sea_surface_temperature, battery_voltage, latitude, longitude, phycocyanin_fluorescence, time, depth",GLOS.xlsx
GLOS,44.07874,-88.43824,North Central Winnebago Buoy,,Y,N,,,,,,,X,X,,X,,,,,,X,,,,X,,X,,,,,"air_pressure_at_mean_sea_level, air_tempearture, mass_concentration_of_oxygen_in_sea_water, fractional_saturation_of_oxygen_in_sea_water, chlorophyll_fluorescence, sea_water_ph_reported_on_total_scale, photosynthetically_active_radiation, sea_water_electrical_conductivity, Sea_water_temperature (0, 1, 2, 3m), wind_from_direction, wind_speed, wind_speed_of_gust, latitude, longitude, time, depth",GLOS.xlsx
GLOS,44.178406,-88.43585,Neenah Panther Buoy,moored_buoy,N,Yf,X,,,,,X,X,X,,,,,,,,X,,,,,,X,,,,,"photosynthetically_available_radiation, fractional_saturation_of_oxygen_in_sea_water, chlorophyll_fluorescence, phycocyanin_fluorescence, sea_water_temperature (sfc, 1m, 2m, 3m, 4m), wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, latitude, longitude, time, depth",GLOS.xlsx
GLOS,45.16881,-87.21914,Nicolet Bay Panther Buoy,moored_buoy,N,Yf,X,,,,,X,X,X,,,,,,,,,,,,,,X,,X,,,"photosynthetically_available_radiation, chlorophyll_fluorescence, mass_concentratin_of_blue_green_algae_in_sea_water_rfu, sea_water_temperature (sfc, 1m, 2m, 3m, 4m), wind_from_direction, wind_speed, air_temperature, air_pressure_at_mean_sea_level, latitude, longitude, time, depth",GLOS.xlsx
GLOS,41.912,-87.624,"Oak St, Chicago Met Station",tower,Y,N,,,,,X,X,X,X,,X,,,X,,,,,,,,,,,,,,"air_pressure, air_temperature, relative_humidity, surface_downwelling_shortwave_flux_in_air, wind_from_direction, wind_speed_of_gust, wind_speed, latitude, longitude, time, altitude",GLOS.xlsx
GLOS,42.409,-81.636,Lake Erie - Central Basin 1 - OMECP Environmental Sensors,moored_buoy,Y,N,X,,X,,,,,,,,,,,X,X,X,,,,,,X,,,,,"eastward_sea_water_velocity, northward_sea_water_velocity, sea_water_turbidity (1m, 7m), mass_concentration_of_chlorophyll_in_sea_water (1m, 7m), phycocyanin_concentration (1m, 7m), sea_water_electrical_conductivity (1m, 7, 11m, 17.5m), sea_water_pressure_due to_sea_water, upward_sea_water_velocity, sea_water_temperature (1m, 7m, 11m, 17.5m), fractional_saturation_of_oxygen_in_sea_water (1m, 7m, 17.5m), latitude, longitude, depth, time",GLOS.xlsx
GLOS,43.801,-79.012,Lake Erie - Central Basin 1 - OMOECP Environmental Sensors,moored_buoy,Y,N,X,,,,,,,,,,,,,X,X,,,,,,,X,,,,,"sea_water_turbidity, sea_water_temperature, sea_water_electrial_conductivity, mass_concentration_of_chlorophyll_in_sea_water, northward_sea_water_velocity, eastward_sea_water_velocity, time, latitude, depth, longitude",GLOS.xlsx
GLOS,43.573,-79.513,Western Lake Ontario 2 - OMOECP Environmental Sensors,moored_buoy,Y,N,X,,,,,,,,,,,,,X,X,,,,,,,,,,,,"sea_water_turbidity, sea_water_temperature, sea_water_electrical_conductivity, time, latitude, depth, longitude, eastward_current, northward_current",GLOS.xlsx
GLOS,41.66,-82.82,Gibraltar Island Buoy (osugi),moored_buoy,Y,N,X,,,,,X,X,X,,,,,,,X,X,,,,X,,X,,,,,"chlorophyll_fluorescence, Relative_Humidity, air_temperature, sea_water_temperature (sfc, 1m), wind_from_direction, sea_water_specific_conductivity, wind_speed, fractional_saturation_of_oxygen_in_sea_water, sea_water_turbidity, sea_water_ph_reported_on_total_scale, air_pressure_at_mean_sea_level, time, latitude, longitude, depth, phycocyanin_fluorescence",GLOS.xlsx
GLOS,41.53277,-82.4611,Sandusky Subbasin Buoy (osuss),moored_buoy,Y,N,X,,,,,,,,,,,,,,X,,,,,X,,X,,,,,"sea_water_temperature, sea_water_electrical_conductivity,  sea_water_turbidity, sea_water_ph_reported_on_total_scale, chlorophyll_fluorescence,  phycocyanin_fluorescence, time, latitude, longitude, depth",GLOS.xlsx
